Sentence,Aspect,Sentiment,PartyLabel
" she establishes the ""property claimed as exempt"" as the full value of the asset, whatever that turns out to be.",she,1.0,1
"a debtor equates the total value of her claimed exemptions in a certain asset (column three) with her estimate of the asset market value (column four),",her,1.0,1
"Reilly argues that her Schedule C clearly put Schwab on notice that she ""intended"" to claim an exemption for the full value of her business equipment, and that Schwab failure to oppose the exemption in a timely manner placed the full value of the equipment outside the estate reach.",schwab,-1.0,0
"Reilly argues that her Schedule C clearly put Schwab on notice that she ""intended"" to claim an exemption for the full value of her business equipment, and that Schwab failure to oppose the exemption in a timely manner placed the full value of the equipment outside the estate reach.",reilly,1.0,1
"Reilly argues that her Schedule C clearly put Schwab on notice that she ""intended"" to claim an exemption for the full value of her business equipment, and that Schwab failure to oppose the exemption in a timely manner placed the full value of the equipment outside the estate reach.",her,1.0,1
"Reilly argues that her Schedule C clearly put Schwab on notice that she ""intended"" to claim an exemption for the full value of her business equipment, and that Schwab failure to oppose the exemption in a timely manner placed the full value of the equipment outside the estate reach.",she,1.0,1
her Schedule C clearly put Schwab on notice,schwab,0.0,0
her Schedule C clearly put Schwab on notice,her,0.0,1
"she ""intended"" to claim an exemption for the full value of her business equipment",she,1.0,1
"she ""intended"" to claim an exemption for the full value of her business equipment",her,1.0,1
"she ""intended"" to claim an exemption for the full value of her business equipment Schwab failure to oppose the exemption in a timely manner placed the full value of the equipment outside the estate reach.",schwab,-1.0,0
"she ""intended"" to claim an exemption for the full value of her business equipment Schwab failure to oppose the exemption in a timely manner placed the full value of the equipment outside the estate reach.",she,1.0,1
"she ""intended"" to claim an exemption for the full value of her business equipment Schwab failure to oppose the exemption in a timely manner placed the full value of the equipment outside the estate reach.",her,1.0,1
"Schwab does not dispute that columns three and four apprised him that Reilly equated the total value of her claimed exemptions in the equipment ($1,850 plus $8,868) with the equipment market value ($10,718).",schwab,-1.0,0
"Schwab does not dispute that columns three and four apprised him that Reilly equated the total value of her claimed exemptions in the equipment ($1,850 plus $8,868) with the equipment market value ($10,718).",him,-1.0,0
"Schwab does not dispute that columns three and four apprised him that Reilly equated the total value of her claimed exemptions in the equipment ($1,850 plus $8,868) with the equipment market value ($10,718).",reilly,1.0,1
"Schwab does not dispute that columns three and four apprised him that Reilly equated the total value of her claimed exemptions in the equipment ($1,850 plus $8,868) with the equipment market value ($10,718).",her,1.0,1
Schwab does not dispute,schwab,0.0,0
columns three and four apprised him,him,0.0,0
" Reilly equated the total value of her claimed exemptions in the equipment ($1,850 plus $8,868) with the equipment market value ($10,718).",reilly,1.0,1
"He simply disagrees with Reilly that this ""identical listing put [him] on notice that Reilly intended to exempt the property fully,"" regardless whether its value exceeded the exemption limits the Code prescribes.",he,1.0,0
"He simply disagrees with Reilly that this ""identical listing put [him] on notice that Reilly intended to exempt the property fully,"" regardless whether its value exceeded the exemption limits the Code prescribes.",him,1.0,0
"He simply disagrees with Reilly that this ""identical listing put [him] on notice that Reilly intended to exempt the property fully,"" regardless whether its value exceeded the exemption limits the Code prescribes.",reilly,-1.0,1
He simply disagrees with Reilly,he,0.0,0
He simply disagrees with Reilly,reilly,0.0,1
"this ""identical listing put [him] on notice ",him,0.0,0
"Reilly intended to exempt the property fully,",reilly,-1.0,1
"Schwab and amicus United States instead contend that the Code defines the ""property"" Reilly claimed as exempt under §522(l) as an ""interest"" whose value cannot exceed a certain dollar amount.",schwab,1.0,0
"Schwab and amicus United States instead contend that the Code defines the ""property"" Reilly claimed as exempt under §522(l) as an ""interest"" whose value cannot exceed a certain dollar amount.",reilly,-1.0,1
Schwab and amicus United States instead contend,schwab,0.0,0
"the Code defines the ""property"" Reilly claimed as exempt under §522(l) as an ""interest"" whose value cannot exceed a certain dollar amount.",reilly,-1.0,1
"the ""property"" Reilly claimed as exempt under §522(l) as an ""interest"" whose value cannot exceed a certain dollar amount.",reilly,-1.0,1
"For all of these reasons, we conclude that Schwab was entitled to evaluate the propriety of the claimed exemptions based on three, and only three, entries on Reilly Schedule C: the description of the business equipment in which Reilly claimed the exempt interests; the Code provisions governing the claimed exemptions; and the amounts Reilly listed in the column titled ""value of claimed exemption.""",schwab,1.0,0
"For all of these reasons, we conclude that Schwab was entitled to evaluate the propriety of the claimed exemptions based on three, and only three, entries on Reilly Schedule C: the description of the business equipment in which Reilly claimed the exempt interests; the Code provisions governing the claimed exemptions; and the amounts Reilly listed in the column titled ""value of claimed exemption.""",reilly,0.0,1
Schwab was entitled to evaluate the propriety of the claimed exemptions based on three,schwab,1.0,0
Reilly claimed the exempt interests,reilly,0.0,1
"Reilly listed in the column titled ""value of claimed exemption",reilly,0.0,1
Our interpretation of Schwab statutory obligations is not only consistent with the governing Code provisions; it is also consistent with the historical treatment of bankruptcy exemptions.,schwab,1.0,0
"The trustee in this case, petitioner William G. Schwab, maintains that the obligation promptly to object to exemption claims extends only to the qualification of an asset as exemptible, not to the debtor valuation of the asset.",petitioner William G. Schwab,1.0,0
"The trustee in this case, petitioner William G. Schwab, maintains",trustee,0.0,0
"The trustee in this case, petitioner William G. Schwab, maintains",petitioner William G. Schwab,0.0,0
"Respondent Nadejda Reilly, the debtor-in-bankruptcy, urges that the timely objection requirement applies not only to the debtor designation of an asset as exempt; the requirement applies as well, she asserts, to her estimate of the asset market value.",respondent nadejda reilly,1.0,1
"Respondent Nadejda Reilly, the debtor-in-bankruptcy, urges that the timely objection requirement applies not only to the debtor designation of an asset as exempt; the requirement applies as well, she asserts, to her estimate of the asset market value.",she,1.0,1
"Respondent Nadejda Reilly, the debtor-in-bankruptcy, urges that the timely objection requirement applies not only to the debtor designation of an asset as exempt; the requirement applies as well, she asserts, to her estimate of the asset market value.",her,1.0,1
"Respondent Nadejda Reilly, the debtor-in-bankruptcy, urges",respondent nadejda reilly,0.0,1
"the timely objection requirement applies not only to the debtor designation of an asset as exempt; the requirement applies as well, she asserts, to her estimate of the asset market value.",she,1.0,1
"the timely objection requirement applies not only to the debtor designation of an asset as exempt; the requirement applies as well, she asserts, to her estimate of the asset market value.",her,1.0,1
"That is so, she reasons, because the asset current dollar value is critical to the determination whether she may keep the property intact and outside bankruptcy, or whether the trustee, at any time during the course of the proceedings, may sell it.",trustee,1.0,0
"That is so, she reasons, because the asset current dollar value is critical to the determination whether she may keep the property intact and outside bankruptcy, or whether the trustee, at any time during the course of the proceedings, may sell it.",she,1.0,1
"That is so, she reasons",she,0.0,1
"she may keep the property intact and outside bankruptcy, or whether the trustee, at any time during the course of the proceedings, may sell it.",trustee,1.0,0
"she may keep the property intact and outside bankruptcy, or whether the trustee, at any time during the course of the proceedings, may sell it.",she,1.0,1
"At the meeting of creditors, Reilly reiterated that she sought to keep the equipment in her possession; she would rather discontinue the bankruptcy proceeding, she made plain, than lose her equipment.",reilly,-1.0,1
"At the meeting of creditors, Reilly reiterated that she sought to keep the equipment in her possession; she would rather discontinue the bankruptcy proceeding, she made plain, than lose her equipment.",her,-1.0,1
"At the meeting of creditors, Reilly reiterated that she sought to keep the equipment in her possession; she would rather discontinue the bankruptcy proceeding, she made plain, than lose her equipment.",she,-1.0,1
"At the meeting of creditors, Reilly reiterated ",reilly,0.0,1
"At the meeting of creditors, Reilly reiterated ",she,0.0,1
she sought to keep the equipment in her possession;,she,1.0,1
she sought to keep the equipment in her possession;,her,1.0,1
"she made plain, than lose her equipment.",she,-1.0,1
"she made plain, than lose her equipment.",her,-1.0,1
"she would rather discontinue the bankruptcy proceeding,",she,-1.0,1
"The Court holds, however, that Schwab was not obliged to file a timely objection to the exemption Reilly claimed, and indeed could auction off her cooking equipment anytime prior to her discharge.",schwab,-1.0,0
"The Court holds, however, that Schwab was not obliged to file a timely objection to the exemption Reilly claimed, and indeed could auction off her cooking equipment anytime prior to her discharge.",reilly,1.0,1
"The Court holds, however, that Schwab was not obliged to file a timely objection to the exemption Reilly claimed, and indeed could auction off her cooking equipment anytime prior to her discharge.",her,1.0,1
Schwab was not obliged to file a timely objection to the exemption,schwab,-1.0,0
Reilly claimed,reilly,0.0,1
"Petitioner is a white school teacher who was refused service in respondent lunchroom when she was accompanied by six Negro students, and who was arrested for vagrancy by the Hattiesburg, Mississippi, police when she left respondent premises.",petitioner,1.0,0
"Petitioner is a white school teacher who was refused service in respondent lunchroom when she was accompanied by six Negro students, and who was arrested for vagrancy by the Hattiesburg, Mississippi, police when she left respondent premises.",she,1.0,0
"Petitioner is a white school teacher who was refused service in respondent lunchroom when she was accompanied by six Negro students, and who was arrested for vagrancy by the Hattiesburg, Mississippi, police when she left respondent premises.",respondent,-1.0,1
Petitioner is a white school teacher,petitioner,0.0,0
she was accompanied by six Negro students,she,0.0,0
she left respondent premises.,she,0.0,0
she left respondent premises.,respondent,0.0,1
She filed a complaint in the Federal District Court to recover damages alleging deprivation of her right under the Equal Protection Clause not to be discriminated against on the basis of race.,she,1.0,0
"The District Court ruled that to recover under the first count petitioner would have to prove a specific ""custom of refusing service to whites who were in the company of Negroes"" that was ""enforced by the State"" under its criminal trespass statute.",petitioner,-1.0,0
The court directed a verdict for respondent on this count because petitioner failed to prove other instances of whites having been refused service while in company of Negroes in Hattiesburg.,petitioner,-1.0,0
The court directed a verdict for respondent on this count because petitioner failed to prove other instances of whites having been refused service while in company of Negroes in Hattiesburg.,respondent,1.0,1
The court directed a verdict for respondent on this count,respondent,0.0,1
petitioner failed to prove other instances of whites having been refused service,petitioner,-1.0,0
"Because respondent failed to meet its initial burden as the party moving for summary judgment, petitioner was not required to come forward with suitable opposing affidavits under Fed. Rule Civ. Proc.",petitioner,1.0,0
"Because respondent failed to meet its initial burden as the party moving for summary judgment, petitioner was not required to come forward with suitable opposing affidavits under Fed. Rule Civ. Proc.",respondent,-1.0,1
respondent failed to meet its initial burden as the party moving for summary judgment,respondent,-1.0,1
petitioner was not required to come forward with suitable opposing affidavits under Fed.,petitioner,1.0,0
Petitioner will have established a claim under 1983 for violation of her equal protection rights if she proves that she was refused service by respondent because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.,petitioner,1.0,0
Petitioner will have established a claim under 1983 for violation of her equal protection rights if she proves that she was refused service by respondent because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.,her,1.0,0
Petitioner will have established a claim under 1983 for violation of her equal protection rights if she proves that she was refused service by respondent because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.,she,1.0,0
Petitioner will have established a claim under 1983 for violation of her equal protection rights if she proves that she was refused service by respondent because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.,respondent,-1.0,1
Petitioner will have established a claim under 1983 for violation of her equal protection rights,petitioner,1.0,0
Petitioner will have established a claim under 1983 for violation of her equal protection rights,her,1.0,0
she was refused service by respondent because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.,she,-1.0,0
she was refused service by respondent because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.,respondent,0.0,1
Petitioner would have shown an abridgment of her constitutional right of equal protection if she proved that respondent refused her service because of a state-enforced custom of racial segregation in public restaurants.,petitioner,1.0,0
Petitioner would have shown an abridgment of her constitutional right of equal protection if she proved that respondent refused her service because of a state-enforced custom of racial segregation in public restaurants.,her,1.0,0
Petitioner would have shown an abridgment of her constitutional right of equal protection if she proved that respondent refused her service because of a state-enforced custom of racial segregation in public restaurants.,she,1.0,0
Petitioner would have shown an abridgment of her constitutional right of equal protection if she proved that respondent refused her service because of a state-enforced custom of racial segregation in public restaurants.,respondent,-1.0,1
she proved that respondent refused her service because of a state-enforced custom of racial segregation in public restaurants.,she,1.0,0
she proved that respondent refused her service because of a state-enforced custom of racial segregation in public restaurants.,her,1.0,0
she proved that respondent refused her service because of a state-enforced custom of racial segregation in public restaurants.,respondent,-1.0,1
"Petitioner, Sandra Adickes, a white school teacher from New York, brought this suit in the United States District Court for the Southern District of New York against respondent S. H. Kress & Co. (""Kress"") to recover damages under 42 U.S.C. 1983 1 for an alleged violation of her constitutional rights under the Equal Protection Clause of the Fourteenth Amendment.",petitioner,1.0,0
"Petitioner, Sandra Adickes, a white school teacher from New York, brought this suit in the United States District Court for the Southern District of New York against respondent S. H. Kress & Co. (""Kress"") to recover damages under 42 U.S.C. 1983 1 for an alleged violation of her constitutional rights under the Equal Protection Clause of the Fourteenth Amendment.",her,1.0,0
"Petitioner, Sandra Adickes, a white school teacher from New York, brought this suit in the United States District Court for the Southern District of New York against respondent S. H. Kress & Co. (""Kress"") to recover damages under 42 U.S.C. 1983 1 for an alleged violation of her constitutional rights under the Equal Protection Clause of the Fourteenth Amendment.",respondent,-1.0,1
"The suit arises out of Kress refusal to serve lunch to Miss Adickes at its restaurant facilities in its Hattiesburg, Mississippi, store on August 14, 1964, and Miss Adickes subsequent arrest upon her departure from the store by the Hattiesburg police on a charge of vagrancy.",Adickes,1.0,0
"The suit arises out of Kress refusal to serve lunch to Miss Adickes at its restaurant facilities in its Hattiesburg, Mississippi, store on August 14, 1964, and Miss Adickes subsequent arrest upon her departure from the store by the Hattiesburg police on a charge of vagrancy.",her,1.0,0
"The suit arises out of Kress refusal to serve lunch to Miss Adickes at its restaurant facilities in its Hattiesburg, Mississippi, store on August 14, 1964, and Miss Adickes subsequent arrest upon her departure from the store by the Hattiesburg police on a charge of vagrancy.",Kress,-1.0,1
her departure from the store by the Hattiesburg police on a charge of vagrancy.,her,1.0,0
"At the time of both the refusal to serve and the arrest, Miss Adickes was with six young people, all Negroes, who were her students in a Mississippi ""Freedom School"" where she was [398 U.S. 144, 147] teaching that summer. ",Adickes,1.0,0
"At the time of both the refusal to serve and the arrest, Miss Adickes was with six young people, all Negroes, who were her students in a Mississippi ""Freedom School"" where she was [398 U.S. 144, 147] teaching that summer. ",she,1.0,0
"she was [398 U.S. 144, 147] teaching that summer.",she,0.0,0
"Unlike Miss Adickes, the students were offered service, and were not arrested.",Adickes,0.0,0
"Petitioner complaint had two counts, 2 each bottomed on 1983, and each alleging that Kress had deprived her of the right under the Equal Protection Clause of the Fourteenth Amendment not to be discriminated against on the basis of race.",petitioner,1.0,0
"Petitioner complaint had two counts, 2 each bottomed on 1983, and each alleging that Kress had deprived her of the right under the Equal Protection Clause of the Fourteenth Amendment not to be discriminated against on the basis of race.",her,1.0,0
"Petitioner complaint had two counts, 2 each bottomed on 1983, and each alleging that Kress had deprived her of the right under the Equal Protection Clause of the Fourteenth Amendment not to be discriminated against on the basis of race.",Kress,-1.0,1
"Petitioner complaint had two counts, 2 each bottomed on 1983, and each alleging",petitioner,1.0,0
Kress had deprived her of the right under the Equal Protection Clause of the Fourteenth Amendment not to be discriminated against on the basis of race.,her,-1.0,0
Kress had deprived her of the right under the Equal Protection Clause of the Fourteenth Amendment not to be discriminated against on the basis of race.,Kress,1.0,1
"The first count charged that Miss Adickes had been refused service by Kress because she was a ""Caucasian in the company of Negroes.""",Adickes,1.0,0
"The first count charged that Miss Adickes had been refused service by Kress because she was a ""Caucasian in the company of Negroes.""",she,1.0,0
"The first count charged that Miss Adickes had been refused service by Kress because she was a ""Caucasian in the company of Negroes.""",Kress,-1.0,1
Miss Adickes had been refused service by Kress,Adickes,-1.0,0
Miss Adickes had been refused service by Kress,Kress,0.0,1
"she was a ""Caucasian in the company of Negroes.""",she,0.0,0
"Because petitioner was unable to prove at the trial that there were other instances in Hattiesburg of a white person having been refused service while in the company of Negroes, [398 U.S. 144, 148] the District Court directed a verdict in favor of respondent.",petitioner,-1.0,0
"Because petitioner was unable to prove at the trial that there were other instances in Hattiesburg of a white person having been refused service while in the company of Negroes, [398 U.S. 144, 148] the District Court directed a verdict in favor of respondent.",respondent,1.0,1
petitioner was unable to prove at the trial,petitioner,-1.0,0
"there were other instances in Hattiesburg of a white person having been refused service while in the company of Negroes, [398 U.S. 144, 148] the District Court directed a verdict in favor of respondent.",respondent,1.0,1
"The second count of her complaint, alleging that both the refusal of service and her subsequent arrest were the product of a conspiracy between Kress and the Hattiesburg police, was dismissed before trial on a motion for summary judgment.",her,-1.0,0
"The second count of her complaint, alleging that both the refusal of service and her subsequent arrest were the product of a conspiracy between Kress and the Hattiesburg police, was dismissed before trial on a motion for summary judgment.",Kress,1.0,1
"The second count of her complaint, alleging that both the refusal of service and her subsequent arrest were the product of a conspiracy between Kress and the Hattiesburg police, was dismissed before trial on a motion for summary judgment.",Hattiesburg police,1.0,1
both the refusal of service and her subsequent arrest were the product of a conspiracy between Kress and the Hattiesburg police,her,-1.0,0
both the refusal of service and her subsequent arrest were the product of a conspiracy between Kress and the Hattiesburg police,Kress,1.0,1
both the refusal of service and her subsequent arrest were the product of a conspiracy between Kress and the Hattiesburg police,Hattiesburg police,1.0,1
"The District Court ruled that petitioner had ""failed to allege any facts from which a conspiracy might be inferred.""",petitioner,-1.0,0
"petitioner had ""failed to allege any facts ",petitioner,-1.0,0
"As explained in Part I, because the respondent failed to show the absence of any disputed material fact, we think the District Court erred in granting summary judgment.",respondent,-1.0,1
the respondent failed to show the absence of any disputed material fact,respondent,-1.0,1
"With respect to the substantive count, for reasons explained in Part II, we think petitioner will have made out a claim under 1983 for violation of her equal protection rights if she proves that she was refused service by Kress because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.",petitioner,1.0,0
"With respect to the substantive count, for reasons explained in Part II, we think petitioner will have made out a claim under 1983 for violation of her equal protection rights if she proves that she was refused service by Kress because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.",her,1.0,0
"With respect to the substantive count, for reasons explained in Part II, we think petitioner will have made out a claim under 1983 for violation of her equal protection rights if she proves that she was refused service by Kress because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.",she,1.0,0
"With respect to the substantive count, for reasons explained in Part II, we think petitioner will have made out a claim under 1983 for violation of her equal protection rights if she proves that she was refused service by Kress because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.",Kress,-1.0,1
petitioner will have made out a claim under 1983 for violation of her equal protection rights if she proves that she was refused service by Kress because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.,petitioner,1.0,0
petitioner will have made out a claim under 1983 for violation of her equal protection rights if she proves that she was refused service by Kress because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.,her,1.0,0
petitioner will have made out a claim under 1983 for violation of her equal protection rights if she proves that she was refused service by Kress because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.,she,1.0,0
petitioner will have made out a claim under 1983 for violation of her equal protection rights if she proves that she was refused service by Kress because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.,Kress,-1.0,1
she proves that she was refused service by Kress because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.,she,1.0,0
she proves that she was refused service by Kress because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.,Kress,-1.0,1
"Briefly stated, the conspiracy count of petitioner complaint made the following allegations: While serving as a volunteer teacher at a ""Freedom School"" for Negro children in Hattiesburg, Mississippi, petitioner went with six of her students to the Hattiesburg Public Library at about noon on August 14, 1964.",petitioner,0.0,0
"Briefly stated, the conspiracy count of petitioner complaint made the following allegations: While serving as a volunteer teacher at a ""Freedom School"" for Negro children in Hattiesburg, Mississippi, petitioner went with six of her students to the Hattiesburg Public Library at about noon on August 14, 1964.",her,0.0,0
"Briefly stated, the conspiracy count of petitioner complaint made the following allegations:",petitioner,0.0,0
"Because they did not leave, the librarian called the Hattiesburg chief of police who told petitioner and her students that the library was closed, and ordered them to leave.",petitioner,0.0,0
"Because they did not leave, the librarian called the Hattiesburg chief of police who told petitioner and her students that the library was closed, and ordered them to leave.",her,0.0,0
the librarian called the Hattiesburg chief of police who told petitioner and her students,petitioner,0.0,0
the librarian called the Hattiesburg chief of police who told petitioner and her students,her,0.0,0
"From the library, petitioner and the students proceeded to respondent store where they wished to eat lunch.",petitioner,0.0,0
"From the library, petitioner and the students proceeded to respondent store where they wished to eat lunch.",respondent,0.0,1
"According to the complaint, after the group sat down to eat, a policeman came into the store ""and observed [Miss Adickes] in the company of the Negro students.""",Adickes,0.0,0
"A waitress then came to the booth where petitioner was sitting, took the orders of the Negro students, but refused to serve petitioner because she was a white person ""in the company of Negroes.""",petitioner,1.0,0
"A waitress then came to the booth where petitioner was sitting, took the orders of the Negro students, but refused to serve petitioner because she was a white person ""in the company of Negroes.""",she,1.0,0
petitioner was sitting,petitioner,0.0,0
"she was a white person ""in the company of Negroes.""",she,0.0,0
"The complaint goes on to allege that after this refusal of service, petitioner and her students left the Kress store.",petitioner,1.0,0
"The complaint goes on to allege that after this refusal of service, petitioner and her students left the Kress store.",her,1.0,0
"The complaint goes on to allege that after this refusal of service, petitioner and her students left the Kress store.",Kress,-1.0,1
"On the basis of these underlying facts petitioner alleged that Kress and the Hattiesburg police had conspired (1) ""to deprive [her] of her right to enjoy equal treatment and service in a place of public accommodation""; [398 U.S. 144, 150] and (2) to cause her arrest ""on the false charge of vagrancy.""",petitioner,1.0,0
"On the basis of these underlying facts petitioner alleged that Kress and the Hattiesburg police had conspired (1) ""to deprive [her] of her right to enjoy equal treatment and service in a place of public accommodation""; [398 U.S. 144, 150] and (2) to cause her arrest ""on the false charge of vagrancy.""",her,1.0,0
"On the basis of these underlying facts petitioner alleged that Kress and the Hattiesburg police had conspired (1) ""to deprive [her] of her right to enjoy equal treatment and service in a place of public accommodation""; [398 U.S. 144, 150] and (2) to cause her arrest ""on the false charge of vagrancy.""",Kress,-1.0,1
"On the basis of these underlying facts petitioner alleged that Kress and the Hattiesburg police had conspired (1) ""to deprive [her] of her right to enjoy equal treatment and service in a place of public accommodation""; [398 U.S. 144, 150] and (2) to cause her arrest ""on the false charge of vagrancy.""",Hattiesburg police,-1.0,1
On the basis of these underlying facts petitioner alleged,petitioner,1.0,0
"Kress and the Hattiesburg police had conspired (1) ""to deprive [her] of her right to enjoy equal treatment and service in a place of public accommodation""; [398 U.S. 144, 150] and (2) to cause her arrest ""on the false charge of vagrancy.""",her,1.0,0
"Kress and the Hattiesburg police had conspired (1) ""to deprive [her] of her right to enjoy equal treatment and service in a place of public accommodation""; [398 U.S. 144, 150] and (2) to cause her arrest ""on the false charge of vagrancy.""",Kress,-1.0,1
"Kress and the Hattiesburg police had conspired (1) ""to deprive [her] of her right to enjoy equal treatment and service in a place of public accommodation""; [398 U.S. 144, 150] and (2) to cause her arrest ""on the false charge of vagrancy.""",Hattiesburg police,-1.0,1
" First, the plaintiff must prove that the defendant has deprived him of a right secured by the ""Constitution and laws"" of the United States.",plaintiff,1.0,0
" First, the plaintiff must prove that the defendant has deprived him of a right secured by the ""Constitution and laws"" of the United States.",him,1.0,0
" First, the plaintiff must prove that the defendant has deprived him of a right secured by the ""Constitution and laws"" of the United States.",defendant,-1.0,1
"First, the plaintiff must prove ",plaintiff,0.0,0
"the defendant has deprived him of a right secured by the ""Constitution and laws"" of the United States.",him,1.0,0
"the defendant has deprived him of a right secured by the ""Constitution and laws"" of the United States.",defendant,-1.0,1
"In moving for summary judgment, Kress argued that ""uncontested facts"" established that no conspiracy existed between any Kress employer and the police.",Kress,1.0,1
"In moving for summary judgment, Kress argued that ""uncontested facts"" established that no conspiracy existed between any Kress employer and the police.",police,1.0,1
"Finally, Kress pointed to the statements in petitioner own deposition that she had no knowledge of any communication between any Kress employer and any member of the Hattiesburg police, and was relying on circumstantial evidence to support her [398 U.S. 144, 156] contention that there was an arrangement between Kress and the police.",petitioner,-1.0,0
"Finally, Kress pointed to the statements in petitioner own deposition that she had no knowledge of any communication between any Kress employer and any member of the Hattiesburg police, and was relying on circumstantial evidence to support her [398 U.S. 144, 156] contention that there was an arrangement between Kress and the police.",she,-1.0,0
"Finally, Kress pointed to the statements in petitioner own deposition that she had no knowledge of any communication between any Kress employer and any member of the Hattiesburg police, and was relying on circumstantial evidence to support her [398 U.S. 144, 156] contention that there was an arrangement between Kress and the police.",her,-1.0,0
"Finally, Kress pointed to the statements in petitioner own deposition that she had no knowledge of any communication between any Kress employer and any member of the Hattiesburg police, and was relying on circumstantial evidence to support her [398 U.S. 144, 156] contention that there was an arrangement between Kress and the police.",Kress,1.0,1
"Finally, Kress pointed to the statements in petitioner own deposition that she had no knowledge of any communication between any Kress employer and any member of the Hattiesburg police, and was relying on circumstantial evidence to support her [398 U.S. 144, 156] contention that there was an arrangement between Kress and the police.",police,1.0,1
she had no knowledge of any communication between any Kress employer and any member of the Hattiesburg police,she,-1.0,0
she had no knowledge of any communication between any Kress employer and any member of the Hattiesburg police,Kress,1.0,1
she had no knowledge of any communication between any Kress employer and any member of the Hattiesburg police,police,1.0,1
that there was an arrangement between Kress and the police.,Kress,0.0,1
that there was an arrangement between Kress and the police.,police,0.0,1
"Petitioner, in opposing summary judgment, pointed out that respondent had failed in its moving papers to dispute the allegation in petitioner complaint, a statement at her deposition, and an unsworn statement by a Kress employer, all to the effect that there was a policeman in the store at the time of the refusal to serve her, and that this was the policeman who subsequently [398 U.S. 144, 157] arrested her.",petitioner,1.0,0
"Petitioner, in opposing summary judgment, pointed out that respondent had failed in its moving papers to dispute the allegation in petitioner complaint, a statement at her deposition, and an unsworn statement by a Kress employer, all to the effect that there was a policeman in the store at the time of the refusal to serve her, and that this was the policeman who subsequently [398 U.S. 144, 157] arrested her.",her,1.0,0
"Petitioner, in opposing summary judgment, pointed out that respondent had failed in its moving papers to dispute the allegation in petitioner complaint, a statement at her deposition, and an unsworn statement by a Kress employer, all to the effect that there was a policeman in the store at the time of the refusal to serve her, and that this was the policeman who subsequently [398 U.S. 144, 157] arrested her.",respondent,-1.0,1
"Petitioner, in opposing summary judgment, pointed out that respondent had failed in its moving papers to dispute the allegation in petitioner complaint, a statement at her deposition, and an unsworn statement by a Kress employer, all to the effect that there was a policeman in the store at the time of the refusal to serve her, and that this was the policeman who subsequently [398 U.S. 144, 157] arrested her.",kress,-1.0,1
"Petitioner, in opposing summary judgment, pointed out",petitioner,1.0,0
"respondent had failed in its moving papers to dispute the allegation in petitioner complaint, a statement at her deposition,  and an unsworn statement by a Kress employer,  all to the effect",petitioner,1.0,0
"respondent had failed in its moving papers to dispute the allegation in petitioner complaint, a statement at her deposition,  and an unsworn statement by a Kress employer,  all to the effect",her,1.0,0
"respondent had failed in its moving papers to dispute the allegation in petitioner complaint, a statement at her deposition,  and an unsworn statement by a Kress employer,  all to the effect",respondent,-1.0,1
"respondent had failed in its moving papers to dispute the allegation in petitioner complaint, a statement at her deposition,  and an unsworn statement by a Kress employer,  all to the effect",kress,-1.0,1
"there was a policeman in the store at the time of the refusal to serve her, and that this was the policeman who subsequently [398 U.S. 144, 157] arrested her.",her,-1.0,0
"Petitioner argued that although she had no knowledge of an agreement between Kress and the police, the sequence of events created a substantial enough possibility of a conspiracy to allow her to proceed to trial, especially given the fact that the non-circumstantial evidence of the conspiracy could only come from adverse witnesses.",petitioner,1.0,0
"Petitioner argued that although she had no knowledge of an agreement between Kress and the police, the sequence of events created a substantial enough possibility of a conspiracy to allow her to proceed to trial, especially given the fact that the non-circumstantial evidence of the conspiracy could only come from adverse witnesses.",she,1.0,0
"Petitioner argued that although she had no knowledge of an agreement between Kress and the police, the sequence of events created a substantial enough possibility of a conspiracy to allow her to proceed to trial, especially given the fact that the non-circumstantial evidence of the conspiracy could only come from adverse witnesses.",her,1.0,0
"Petitioner argued that although she had no knowledge of an agreement between Kress and the police, the sequence of events created a substantial enough possibility of a conspiracy to allow her to proceed to trial, especially given the fact that the non-circumstantial evidence of the conspiracy could only come from adverse witnesses.",Kress,-1.0,1
"Petitioner argued that although she had no knowledge of an agreement between Kress and the police, the sequence of events created a substantial enough possibility of a conspiracy to allow her to proceed to trial, especially given the fact that the non-circumstantial evidence of the conspiracy could only come from adverse witnesses.",police,-1.0,1
she had no knowledge of an agreement between Kress and the police,she,-1.0,0
she had no knowledge of an agreement between Kress and the police,Kress,1.0,1
she had no knowledge of an agreement between Kress and the police,police,1.0,1
